enrollee_id,city,relevent_experience,education_level,major_discipline,experience,company_size,last_new_job,training_hours,target
6164,city_136,Has relevent experience,Masters,No Major,>20,10000+,3,112,0
3289,city_105,Has relevent experience,Graduate,STEM,3,50-99,1,37,0
47,city_16,Has relevent experience,Graduate,STEM,5,50-99,1,14,0
20952,city_136,Has relevent experience,Masters,STEM,7,50-99,2,30,0
12541,city_104,Has relevent experience,High School,,11,50-99,1,54,0
11147,city_103,Has relevent experience,Graduate,Humanities,4,100-500,1,114,0
22915,city_144,Has relevent experience,Graduate,STEM,19,100-500,1,102,0
28697,city_103,Has relevent experience,Graduate,STEM,4,100-500,1,33,0
20892,city_90,No relevent experience,Graduate,STEM,1,,never,10,0
1278,city_103,Has relevent experience,High School,,11,,>4,306,1
22796,city_21,No relevent experience,High School,,4,,never,64,1
13521,city_152,Has relevent experience,Graduate,STEM,>20,10000+,,149,0
31820,city_21,No relevent experience,Masters,STEM,2,50-99,1,10,1
31985,city_114,Has relevent experience,High School,,3,1000-4999,never,34,0
20138,city_67,Has relevent experience,Graduate,STEM,>20,5000-9999,never,55,0
17913,city_11,Has relevent experience,Graduate,STEM,3,100-500,1,62,0
7929,city_36,Has relevent experience,Graduate,STEM,6,10-49,4,5,0
22466,city_65,Has relevent experience,Masters,STEM,7,10000+,1,334,0
1903,city_103,Has relevent experience,Masters,STEM,17,10000+,>4,158,0
27528,city_103,Has relevent experience,Graduate,STEM,8,100-500,3,8,0
20439,city_75,Has relevent experience,Graduate,STEM,11,50-99,2,17,0
19512,city_67,Has relevent experience,High School,,16,10-49,1,182,0
8857,city_16,Has relevent experience,Masters,STEM,8,50-99,1,110,0
8453,city_136,No relevent experience,Masters,STEM,18,100-500,1,47,0
7197,city_160,Has relevent experience,Masters,STEM,7,100-500,1,22,0
29534,city_27,No relevent experience,Graduate,STEM,<1,50-99,1,57,0
3740,city_21,Has relevent experience,Masters,STEM,7,1000-4999,1,15,1
1823,city_21,Has relevent experience,Graduate,STEM,11,10000+,1,57,1
72,city_16,Has relevent experience,Graduate,Business Degree,1,10-49,1,8,0
2134,city_13,Has relevent experience,Graduate,STEM,6,<10,>4,29,0
29320,city_16,No relevent experience,Graduate,STEM,15,10000+,>4,147,0
20022,city_103,Has relevent experience,Graduate,Arts,>20,50-99,2,100,0
16529,city_11,No relevent experience,Graduate,STEM,<1,,2,63,1
20584,city_50,Has relevent experience,Masters,STEM,>20,10-49,>4,53,0
29838,city_21,No relevent experience,Graduate,STEM,6,100-500,1,125,1
1830,city_21,No relevent experience,Graduate,STEM,4,,never,58,1
5158,city_21,Has relevent experience,Graduate,STEM,6,100-500,1,13,0
32842,city_16,Has relevent experience,Graduate,Arts,16,10-49,2,82,0
22872,city_114,No relevent experience,High School,,3,50-99,1,56,0
641,city_103,Has relevent experience,Graduate,Arts,1,500-999,1,154,0
15003,city_103,No relevent experience,Phd,STEM,11,1000-4999,2,51,0
16383,city_24,Has relevent experience,Masters,STEM,9,500-999,>4,78,1
22503,city_21,Has relevent experience,Graduate,STEM,3,,,72,0
2839,city_114,Has relevent experience,Masters,STEM,16,5000-9999,2,8,0
2948,city_16,Has relevent experience,Masters,STEM,15,100-500,2,52,0
18743,city_69,No relevent experience,Graduate,STEM,<1,,1,58,0
23264,city_61,No relevent experience,Phd,STEM,>20,1000-4999,4,78,0
2571,city_136,Has relevent experience,Graduate,STEM,5,10000+,1,11,0
7746,city_21,Has relevent experience,Masters,STEM,7,50-99,2,20,0
29170,city_103,Has relevent experience,,,16,1000-4999,>4,22,0
15260,city_73,No relevent experience,Primary School,,10,,never,15,0
30714,city_160,Has relevent experience,Graduate,STEM,3,10000+,1,64,0
32332,city_136,Has relevent experience,Graduate,STEM,18,,>4,98,0
3199,city_103,No relevent experience,Masters,Humanities,10,1000-4999,3,16,0
4887,city_61,Has relevent experience,Graduate,STEM,>20,50-99,>4,56,0
10475,city_160,Has relevent experience,Graduate,STEM,3,5000-9999,1,114,0
22059,city_16,Has relevent experience,Graduate,STEM,16,50-99,1,43,0
11979,city_157,No relevent experience,Graduate,STEM,7,,2,104,1
14007,city_41,Has relevent experience,Graduate,STEM,16,100-500,1,17,1
1156,city_103,Has relevent experience,Graduate,STEM,12,10-49,never,25,0
422,city_134,No relevent experience,Phd,STEM,>20,10000+,>4,18,0
29972,city_13,Has relevent experience,Masters,STEM,5,100-500,1,69,0
20452,city_103,Has relevent experience,Graduate,STEM,16,1000-4999,4,10,0
3860,city_23,Has relevent experience,Graduate,STEM,7,,2,31,1
12519,city_16,Has relevent experience,Graduate,STEM,20,1000-4999,1,44,0
1801,city_103,Has relevent experience,Graduate,STEM,7,50-99,1,65,0
8017,city_16,Has relevent experience,Graduate,STEM,14,50-99,1,26,0
17889,city_21,No relevent experience,High School,,2,,never,42,0
16610,city_103,Has relevent experience,Graduate,STEM,8,10000+,4,260,0
28473,city_16,No relevent experience,Primary School,,3,,never,77,0
18646,city_102,No relevent experience,Graduate,STEM,5,,1,155,0
14954,city_83,Has relevent experience,Graduate,STEM,7,100-500,1,47,0
26306,city_136,Has relevent experience,Masters,STEM,>20,<10,3,9,1
4548,city_94,Has relevent experience,Graduate,STEM,7,<10,1,40,0
29459,city_67,Has relevent experience,Masters,Other,5,1000-4999,3,23,0
10674,city_100,Has relevent experience,Graduate,Arts,20,5000-9999,1,26,0
26793,city_16,No relevent experience,Graduate,STEM,2,50-99,1,106,0
25043,city_16,Has relevent experience,Graduate,Other,>20,100-500,4,95,0
13746,city_100,Has relevent experience,High School,,4,10-49,1,88,0
29573,city_10,No relevent experience,Masters,Humanities,1,,1,13,1
6770,city_21,Has relevent experience,Graduate,STEM,6,100-500,2,20,0
24592,city_71,Has relevent experience,Masters,STEM,19,10-49,2,167,0
28263,city_21,Has relevent experience,Graduate,STEM,3,,1,147,1
33018,city_176,No relevent experience,Graduate,STEM,2,10-49,1,131,0
14990,city_16,Has relevent experience,Masters,STEM,14,50-99,1,56,0
27585,city_21,Has relevent experience,Graduate,STEM,4,100-500,1,112,0
33183,city_16,Has relevent experience,Graduate,STEM,>20,1000-4999,2,62,0
16878,city_16,Has relevent experience,Graduate,STEM,16,<10,1,90,0
12429,city_114,No relevent experience,Graduate,STEM,5,5000-9999,1,110,0
13079,city_103,No relevent experience,Masters,Humanities,>20,10000+,4,154,0
19433,city_21,Has relevent experience,Graduate,STEM,<1,500-999,,79,1
6497,city_75,Has relevent experience,Graduate,STEM,>20,50-99,1,13,0
23378,city_21,Has relevent experience,Graduate,STEM,<1,50-99,1,36,0
14839,city_73,No relevent experience,Graduate,STEM,7,,1,9,1
21752,city_103,Has relevent experience,Graduate,STEM,>20,5000-9999,>4,92,0
22411,city_21,No relevent experience,Graduate,STEM,<1,10000+,1,190,1
18157,city_114,Has relevent experience,Masters,STEM,10,500-999,2,15,0
26409,city_78,Has relevent experience,High School,,3,,1,244,1
24450,city_71,Has relevent experience,Graduate,No Major,14,1000-4999,1,96,0
27101,city_21,No relevent experience,High School,,2,,never,82,0
1655,city_103,Has relevent experience,Graduate,STEM,9,1000-4999,>4,22,0
4534,city_21,Has relevent experience,High School,,2,,never,32,1
19740,city_90,Has relevent experience,Graduate,STEM,15,50-99,1,18,0
14390,city_74,Has relevent experience,Graduate,STEM,2,,1,80,0
17635,city_103,No relevent experience,Phd,Humanities,7,,2,43,1
18564,city_33,No relevent experience,Graduate,STEM,4,,4,32,1
29462,city_103,Has relevent experience,Graduate,Humanities,5,<10,1,15,0
15563,city_114,Has relevent experience,,,5,<10,3,84,0
29150,city_114,No relevent experience,Graduate,STEM,4,1000-4999,never,104,0
25385,city_103,Has relevent experience,Masters,STEM,>20,10000+,1,24,0
26836,city_16,Has relevent experience,Graduate,STEM,4,50-99,2,154,0
512,city_103,Has relevent experience,Graduate,STEM,10,500-999,1,3,0
15114,city_16,Has relevent experience,Graduate,STEM,10,5000-9999,1,21,0
16384,city_138,Has relevent experience,Masters,STEM,9,<10,2,14,0
20875,city_160,Has relevent experience,High School,,>20,,2,11,0
3378,city_83,Has relevent experience,Masters,STEM,18,,>4,31,0
17252,city_24,No relevent experience,High School,,6,,never,24,0
7593,city_103,No relevent experience,Primary School,,5,,never,25,0
14221,city_150,Has relevent experience,Phd,STEM,18,100-500,1,22,0
11309,city_103,Has relevent experience,Graduate,STEM,11,100-500,3,84,0
33286,city_21,No relevent experience,Masters,STEM,2,500-999,1,75,1
5618,city_11,Has relevent experience,Graduate,STEM,4,,4,51,0
21536,city_100,Has relevent experience,Masters,STEM,>20,,2,10,0
23558,city_103,No relevent experience,High School,,2,,1,25,1
7418,city_103,Has relevent experience,Graduate,STEM,>20,,3,94,1
11370,city_103,Has relevent experience,Graduate,Arts,>20,10000+,1,10,1
32583,city_114,No relevent experience,Masters,STEM,14,500-999,1,23,0
22592,city_50,No relevent experience,Phd,STEM,>20,,1,48,0
2143,city_21,Has relevent experience,Masters,STEM,15,50-99,3,77,1
31299,city_103,Has relevent experience,Graduate,STEM,18,,2,36,0
24872,city_21,Has relevent experience,Graduate,STEM,2,50-99,1,21,1
3870,city_117,Has relevent experience,Graduate,STEM,6,<10,1,59,0
26994,city_83,Has relevent experience,Graduate,STEM,>20,100-500,1,126,0
27532,city_103,No relevent experience,High School,,4,,never,29,0
14013,city_103,No relevent experience,Masters,STEM,5,500-999,3,20,0
9750,city_21,No relevent experience,Graduate,STEM,<1,10000+,1,16,1
19563,city_114,Has relevent experience,Graduate,STEM,5,50-99,1,11,0
17216,city_65,Has relevent experience,Graduate,STEM,3,1000-4999,1,92,0
26538,city_162,Has relevent experience,Masters,STEM,<1,500-999,1,89,0
30473,city_21,Has relevent experience,Graduate,STEM,8,1000-4999,1,48,1
28516,city_103,Has relevent experience,Graduate,Business Degree,3,100-500,2,34,1
31638,city_16,Has relevent experience,Masters,STEM,>20,10000+,>4,44,0
8845,city_75,Has relevent experience,Graduate,STEM,>20,,1,14,0
19698,city_160,No relevent experience,Graduate,STEM,6,10-49,1,34,0
1820,city_101,Has relevent experience,Masters,STEM,13,50-99,>4,142,0
15811,city_103,Has relevent experience,Graduate,STEM,14,50-99,>4,156,0
24097,city_114,Has relevent experience,Masters,STEM,17,<10,1,14,0
7279,city_103,Has relevent experience,Graduate,STEM,15,,>4,89,1
21086,city_103,Has relevent experience,Masters,STEM,14,10000+,3,55,0
3523,city_160,No relevent experience,High School,,7,,2,12,0
8088,city_75,No relevent experience,Graduate,STEM,9,,never,9,1
384,city_103,No relevent experience,Graduate,Other,9,1000-4999,>4,102,0
6483,city_18,Has relevent experience,Graduate,STEM,4,500-999,1,24,0
14367,city_128,No relevent experience,Graduate,STEM,4,,3,66,0
24052,city_21,Has relevent experience,Masters,STEM,3,100-500,3,30,0
6526,city_152,No relevent experience,High School,,6,,never,33,0
30115,city_21,Has relevent experience,Graduate,STEM,5,100-500,2,13,1
29742,city_158,Has relevent experience,Graduate,STEM,5,10-49,1,39,0
6022,city_16,Has relevent experience,Graduate,STEM,>20,10-49,>4,60,0
3781,city_103,Has relevent experience,Graduate,STEM,6,10000+,2,50,1
12522,city_149,Has relevent experience,Graduate,STEM,12,10-49,4,105,0
23413,city_21,No relevent experience,Graduate,STEM,5,,1,110,1
7454,city_160,Has relevent experience,Graduate,STEM,15,50-99,>4,16,0
22075,city_103,Has relevent experience,Graduate,Humanities,1,,1,8,1
28988,city_37,Has relevent experience,Graduate,STEM,5,,1,172,0
19198,city_21,Has relevent experience,Graduate,STEM,3,100-500,1,42,0
32901,city_90,Has relevent experience,Masters,STEM,18,50-99,>4,6,0
27377,city_173,No relevent experience,Masters,STEM,>20,500-999,never,6,0
14318,city_160,No relevent experience,High School,,2,,2,19,1
28771,city_104,Has relevent experience,Masters,Business Degree,1,100-500,1,144,1
10957,city_100,No relevent experience,Masters,STEM,2,,1,52,1
27080,city_83,Has relevent experience,Graduate,STEM,16,10000+,>4,104,0
54,city_73,Has relevent experience,Graduate,STEM,8,100-500,1,34,0
27224,city_173,Has relevent experience,Masters,STEM,>20,1000-4999,2,9,0
3956,city_103,Has relevent experience,Graduate,STEM,20,100-500,1,46,0
13073,city_136,No relevent experience,Graduate,STEM,4,1000-4999,1,37,0
28134,city_10,Has relevent experience,Graduate,Business Degree,18,500-999,1,20,0
19329,city_114,No relevent experience,Graduate,STEM,15,,>4,90,0
23028,city_160,Has relevent experience,Masters,STEM,15,<10,1,29,0
9172,city_114,Has relevent experience,,,>20,50-99,3,18,0
28638,city_21,Has relevent experience,Graduate,STEM,3,50-99,2,6,1
20156,city_128,Has relevent experience,Graduate,STEM,9,,>4,118,1
18886,city_21,No relevent experience,High School,,2,,never,126,0
13390,city_21,Has relevent experience,Graduate,STEM,3,10000+,,55,0
20396,city_115,Has relevent experience,Phd,STEM,8,100-500,>4,11,0
21739,city_21,No relevent experience,Graduate,STEM,3,,,9,1
32493,city_103,No relevent experience,Graduate,STEM,2,,1,18,1
21274,city_103,Has relevent experience,Graduate,STEM,>20,10000+,2,145,1
4340,city_16,Has relevent experience,Masters,STEM,11,50-99,4,68,0
3654,city_50,Has relevent experience,High School,,9,,1,51,0
24627,city_103,Has relevent experience,Graduate,STEM,9,,2,82,1
28894,city_100,Has relevent experience,Graduate,Humanities,19,50-99,1,128,0
16513,city_103,No relevent experience,Graduate,STEM,10,,never,10,1
3645,city_173,No relevent experience,High School,,5,,never,8,0
12057,city_114,Has relevent experience,Graduate,STEM,13,100-500,>4,107,0
19287,city_21,Has relevent experience,Graduate,STEM,5,,1,55,1
22431,city_21,Has relevent experience,Graduate,STEM,6,50-99,>4,6,0
22136,city_71,No relevent experience,Graduate,STEM,6,,never,26,1
17830,city_26,Has relevent experience,Masters,STEM,3,1000-4999,1,42,0
8581,city_103,No relevent experience,Graduate,No Major,7,,4,24,1
24479,city_103,Has relevent experience,Graduate,STEM,16,100-500,never,142,0
4598,city_41,No relevent experience,Graduate,STEM,10,,4,4,0
29216,city_65,Has relevent experience,Graduate,STEM,15,<10,>4,61,0
29755,city_21,No relevent experience,High School,,4,,never,16,0
31204,city_16,No relevent experience,Graduate,STEM,5,10-49,1,30,1
22764,city_30,No relevent experience,Graduate,STEM,2,100-500,1,73,1
27260,city_16,Has relevent experience,Masters,STEM,>20,500-999,1,95,1
8925,city_98,Has relevent experience,Graduate,STEM,11,,2,15,1
24035,city_103,No relevent experience,Primary School,,9,,never,10,0
25563,city_75,Has relevent experience,Graduate,STEM,12,,1,69,0
1044,city_67,Has relevent experience,Masters,STEM,>20,10000+,>4,42,0
10514,city_21,No relevent experience,,,1,,1,100,1
4952,city_16,No relevent experience,Phd,Other,>20,,2,10,0
32634,city_103,Has relevent experience,Masters,STEM,7,10000+,>4,61,0
18900,city_16,No relevent experience,High School,,6,,1,11,0
2307,city_105,Has relevent experience,Masters,STEM,11,,1,18,1
11407,city_21,Has relevent experience,Masters,STEM,6,10000+,2,42,1
28679,city_103,Has relevent experience,Masters,Arts,>20,,1,36,1
4347,city_103,No relevent experience,Graduate,STEM,3,,1,109,0
19640,city_21,Has relevent experience,Graduate,STEM,>20,100-500,2,55,0
29519,city_67,Has relevent experience,High School,,9,,1,77,0
5426,city_45,No relevent experience,Graduate,STEM,5,,1,35,1
15583,city_114,No relevent experience,Graduate,STEM,9,500-999,1,32,0
7604,city_103,Has relevent experience,Graduate,Humanities,1,100-500,1,81,0
21994,city_103,Has relevent experience,Graduate,Humanities,8,50-99,2,81,0
24935,city_21,Has relevent experience,Graduate,STEM,5,1000-4999,1,123,0
9246,city_116,Has relevent experience,Graduate,STEM,5,50-99,1,72,0
10165,city_103,Has relevent experience,Graduate,STEM,3,500-999,2,19,0
10492,city_71,Has relevent experience,Graduate,STEM,15,10000+,>4,25,0
19683,city_114,Has relevent experience,Graduate,Arts,2,,1,108,0
10061,city_103,Has relevent experience,Masters,STEM,13,1000-4999,>4,29,0
30302,city_21,Has relevent experience,Graduate,STEM,6,100-500,4,163,0
14854,city_136,Has relevent experience,Masters,STEM,18,100-500,1,50,0
13879,city_21,Has relevent experience,Graduate,STEM,6,,never,16,1
32869,city_103,Has relevent experience,Graduate,STEM,11,1000-4999,>4,92,1
15719,city_114,Has relevent experience,Masters,STEM,13,,1,135,0
30664,city_136,No relevent experience,Phd,STEM,5,10000+,2,7,1
14234,city_138,Has relevent experience,Masters,STEM,19,100-500,1,14,0
20271,city_99,No relevent experience,High School,,5,10-49,1,72,0
32174,city_104,Has relevent experience,Masters,STEM,13,100-500,1,70,0
32213,city_103,Has relevent experience,Masters,Business Degree,>20,50-99,1,90,0
13923,city_136,Has relevent experience,,,16,,3,166,1
11096,city_102,No relevent experience,Primary School,,2,,never,66,0
26504,city_103,Has relevent experience,Graduate,STEM,>20,10000+,2,11,0
16777,city_65,Has relevent experience,Graduate,STEM,12,100-500,>4,47,0
29627,city_114,Has relevent experience,Masters,STEM,15,,2,87,0
13098,city_21,No relevent experience,High School,,5,,never,132,1
9350,city_102,No relevent experience,Graduate,STEM,7,,never,33,1
32206,city_21,Has relevent experience,Masters,STEM,2,50-99,2,43,0
3017,city_104,No relevent experience,,,8,,never,17,1
13336,city_21,No relevent experience,Primary School,,2,,,21,1
19623,city_104,Has relevent experience,Masters,Other,13,50-99,1,196,0
12410,city_159,No relevent experience,High School,,1,,never,6,0
18964,city_77,Has relevent experience,High School,,6,,2,56,0
27251,city_104,Has relevent experience,Graduate,STEM,9,50-99,1,7,0
22919,city_50,Has relevent experience,Masters,STEM,10,<10,4,10,0
